,ID.org,clean name,match_0,match_1,match_2,match_3,match_4,match_5,match_6,match_7,match_8,match_9
11317,DI4052,HUMANS MIRABOL FAMILY CENTER,"{'address': '1575 50th St; Brooklyn, NY 11219', 'score': 0.55, 'name': 'HUMAN CARE SVC FOR FAMILIES'}","{'address': '1724 Ocean Ave; Brooklyn, NY 11230', 'score': 0.48, 'name': 'HUMAN CARE SERVICE FOR FAMILIES AMP CHI'}","{'address': '5133 Goldsmith St; Elmhurst, NY 11373', 'score': 0.39, 'name': 'HEARTSHARE HUMAN SVCNEW YORK'}","{'address': '368 Ashford St; Brooklyn, NY 11207', 'score': 0.33, 'name': 'COPPER CENTER FOR HUMAN SERVICES'}",{},{},{},{},{},{}
11318,RR4870,MANHATTAN BEACH COMMUNITY CENTER,"{'address': '183 W End Ave; Brooklyn, NY 11235', 'score': 0.75, 'name': 'MANHATTAN BEACH CLEANERS'}","{'address': '161 Corbin Pl; Brooklyn, NY 11235', 'score': 0.73, 'name': 'MANHATTAN BEACH HOUSING'}","{'address': '2620 E 18th St; Brooklyn, NY 11235', 'score': 0.71, 'name': 'MANHATTAN BEACH JEWISH CTR '}","{'address': '128 W 26th St; New York, NY 10001', 'score': 0.67, 'name': 'MANHATTAN BEACH '}","{'address': '105 Oriental Blvd; Brooklyn, NY 11235', 'score': 0.66, 'name': 'MANHATTAN BEACH TRAVEL AGENCY'}","{'address': '111 W End Ave; Brooklyn, NY 11235', 'score': 0.46, 'name': 'TEMPLE BETH EL OF MANHATTAN BEACH'}","{'address': '59 W End Ave; Brooklyn, NY 11235', 'score': 0.37, 'name': 'MESIVTA AMP YESHIVA GEDOLA OF MANHATTAN'}",{},{},{}
11319,DI3127,TWO BRIDGES URA URBAN RENEWAL AREA SITE 7 RESIDENT ASSOCIATION,{},{},{},{},{},{},{},{},{},{}
11320,DI4601,MENTAL HEALTH CONTRACTS,"{'address': '19 W 34th St #1405; New York, NY 10001', 'score': 0.43, 'name': 'A MANHATTAN REFERRAL SVC'}","{'address': '276 5th Ave Rm #1101; New York, NY 10001', 'score': 0.36, 'name': 'CENTER FOR MOTIVATION AMP CHANGE'}",{},{},{},{},{},{},{},{}
11321,A2943,STATEN ISLAND COUNCIL OF SOCIAL STUDIES,"{'address': '567 E 105th St; Brooklyn, NY 11236', 'score': 0.64, 'name': 'STATEN ISLAND UNIVERSITY HOSPITAL'}","{'address': '500 Butler Blvd; Staten Island, NY 10309', 'score': 0.6, 'name': 'STATEN ISLAND MONTESSORI SCHOOL'}","{'address': '170 Bloomfield Ave; Staten Island, NY 10314', 'score': 0.59, 'name': 'STATEN ISLAND SPORTSMANS CLUB'}","{'address': '280 Regis Dr; Staten Island, NY 10314', 'score': 0.55, 'name': 'STATEN ISLAND P S 44 ANNEX'}","{'address': '43 W 110th St #STE 1A; New York, NY 10026', 'score': 0.48, 'name': 'MANHATTAN STATEN ISLAND AHEC'}","{'address': '3827 Richmond Ave; Staten Island, NY 10312', 'score': 0.45, 'name': 'AAAA DRIVING SCHOOL OF STATEN ISLAND'}","{'address': '1870 Drumgoole Rd E; Staten Island, NY 10309', 'score': 0.41, 'name': 'YESHIVA OF STATEN ISLAND'}",{},{},{}
11322,C3028,COUNCIL SENIOR CENTER,"{'address': '241 W 72nd St; New York, NY 10023', 'score': 1.0, 'name': 'COUNCIL SENIOR CENTER'}","{'address': '49 W 45th St; New York, NY 10036', 'score': 0.79, 'name': 'COUNCIL OF SENIOR CENTER SERVICE'}","{'address': '1001 Quentin Rd; Brooklyn, NY 11223', 'score': 0.65, 'name': 'COUNCIL CENTER FOR SENIOR CITIZENS'}","{'address': '195 Linden St; Brooklyn, NY 11221', 'score': 0.48, 'name': 'RIDGEWOOD BUSHWICK SENIOR CITIZENS CO'}","{'address': '55 Goodwin Pl; Brooklyn, NY 11221', 'score': 0.48, 'name': 'RIDGEWOOD BUSHWICK SENIOR CITIZEN COU'}","{'address': '217 Wyckoff Ave; Brooklyn, NY 11237', 'score': 0.48, 'name': 'RIDGEWOOD BUSHWICK SENIOR CITIZEN COU'}",{},{},{},{}
11323,DI1909,SURF SOLOMON,"{'address': '3001 W 37th St #2; Brooklyn, NY 11224', 'score': 0.69, 'name': 'SURF SOLOMON SENIOR CTR'}",{},{},{},{},{},{},{},{},{}
11324,C4159,NY COUNCIL FOR HUMANITIES,"{'address': '150 Broadway; New York, NY 10038', 'score': 0.96, 'name': 'N Y COUNCIL FOR  HUMANITIES'}","{'address': '1000 Richmond Ter; Staten Island, NY 10301', 'score': 0.69, 'name': 'COUNCIL ON  ARTS AMP HUMANITIES FOR '}",{},{},{},{},{},{},{},{}
11325,N76,HUDSON RIVER PARK CONSERVANCY,"{'address': '40 River Rd; New York, NY 10044', 'score': 0.74, 'name': 'HUDSON RIVER PARK'}","{'address': '40 5th Ave; New York, NY 10011', 'score': 0.73, 'name': 'HUDSON RIVER PARK TRUST'}","{'address': '305 7th Ave; New York, NY 10001', 'score': 0.65, 'name': 'HUDSON RIVER FRIENDS'}","{'address': '311 W 43rd St #STE 300; New York, NY 10036', 'score': 0.6, 'name': 'FRIENDS OF HUDSON RIVER PARK'}",{},{},{},{},{},{}
11326,148,STRUCTURED EMPLOYMENT DEVELOPMENT SEEDCO,"{'address': '10 E 21st St Fl #17; New York, NY 10010', 'score': 0.73, 'name': 'STRUCTURED EMPLOYMENT ECONONMIC'}","{'address': '246 5th Ave #STE 601; New York, NY 10001', 'score': 0.58, 'name': 'FORTUNE EMPLOYMENT AGENCY '}","{'address': '21 Eldridge St; New York, NY 10002', 'score': 0.54, 'name': 'EMPIRE EMPLOYMENT AGENT'}",{},{},{},{},{},{},{}
11327,DI5140,YORK COLLEGE,"{'address': '245 Clinton Ave; Brooklyn, NY 11205', 'score': 0.44, 'name': 'SAINT JOSEPHS COLLEGENEW YORK'}","{'address': '160 Convent Ave; New York, NY 10031', 'score': 0.43, 'name': 'CITY COLLEGE OF NEW YORK  CUNY'}","{'address': '431 Canal St; New York, NY 10013', 'score': 0.41, 'name': 'METROPOLITAN COLLEGE OF NEW YORK'}","{'address': '1876 50th St; Brooklyn, NY 11204', 'score': 0.38, 'name': 'RABBINICAL COLLEGE OF CHSAN SOFER NE'}",{},{},{},{},{},{}
11328,DI4687,RIVER PARK TOWERS TA,"{'address': '40 5th Ave; New York, NY 10011', 'score': 0.7, 'name': 'HUDSON RIVER PARK TRUST'}","{'address': '40 River Rd; New York, NY 10044', 'score': 0.54, 'name': 'HUDSON RIVER PARK'}","{'address': '311 W 43rd St #STE 300; New York, NY 10036', 'score': 0.42, 'name': 'FRIENDS OF HUDSON RIVER PARK'}",{},{},{},{},{},{},{}
11329,DI1204,FIELD OF DREAMS SPORTS CLUB,{},{},{},{},{},{},{},{},{},{}
11330,DI4409,GRAHAM WINDHAM INTERMEDIATE SCHOOL,"{'address': '1 Police Plz; New York, NY 10038', 'score': 0.66, 'name': 'GRAHAM WINDHAM DAY CARE CTR'}","{'address': '1810 Davidson Ave; Bronx, NY 10453', 'score': 0.6, 'name': 'GRAHAM WINDHAM EARLY LEARNING CENTER'}",{},{},{},{},{},{},{},{}
11331,DI2520,FAITH ASSEMBLY CHURCH YOUTH CENTER,"{'address': '2170 Bedford Ave; Brooklyn, NY 11226', 'score': 0.62, 'name': 'FAITH ASSEMBLY OF GOD'}",{},{},{},{},{},{},{},{},{}
11332,DI2190,NOTRE DAME CLUB BREAD OF LIFE,{},{},{},{},{},{},{},{},{},{}
11333,DI1132,FITZGERALD HOUSE,"{'address': '20517 Linden Blvd; Saint Albans, NY 11412', 'score': 0.97, 'name': 'FITZGERALD HOUSE '}",{},{},{},{},{},{},{},{},{}
11334,DI4456,PSCH KINGSBORO PSYCHIATRIC CENTER,"{'address': '681 Clarkson Ave; Brooklyn, NY 11203', 'score': 0.92, 'name': 'KINGSBORO PSYCHIATRIC CENTER'}",{},{},{},{},{},{},{},{},{}
11335,C4105,HEALTH INDUSTRY RESOURCES ENTERPRISES,"{'address': '989 Ave Of The Americas; New York, NY 10018', 'score': 0.83, 'name': 'HEALTH INDUSTRY RESOURCES '}",{},{},{},{},{},{},{},{},{}
11336,DI4686,CHILD SAFETY INITIATIVE,"{'address': '14 E 60th St; New York, NY 10022', 'score': 0.64, 'name': ' CHILDRENS HELMET INITIATIVE AMP LEG'}","{'address': '322 8th Ave; New York, NY 10001', 'score': 0.62, 'name': 'CENTER FOR CHILDRENS INITIATIVES'}","{'address': '9 E 45th St Fl #7; New York, NY 10017', 'score': 0.61, 'name': 'ABRAHAM FUND INITIATIVE'}","{'address': '545 Quincy St; Brooklyn, NY 11221', 'score': 0.55, 'name': ' KATMINT LEARNING INITIATIVE'}","{'address': '501 Fashion Ave; New York, NY 10018', 'score': 0.49, 'name': 'LOCAL INITIATIVES SUPPORT CORP'}",{},{},{},{},{}
11337,RR2781,NY BOTANICAL GARDENS,"{'address': '4350 Main St; Flushing, NY 11355', 'score': 0.84, 'name': 'QUEENS BOTANICAL GARDEN'}","{'address': '2900 Southern Blvd; Bronx, NY 10458', 'score': 0.83, 'name': ' NEW YORK BOTANICAL GARDEN'}","{'address': '1000 Washington Ave; Brooklyn, NY 11225', 'score': 0.74, 'name': 'BROOKLYN BOTANIC GARDEN'}",{},{},{},{},{},{},{}
11338,A2245,NY COALITION FOR FAIRNESS TO VETERANS,"{'address': '912 Soundview Ave; Bronx, NY 10473', 'score': 0.36, 'name': 'BRONX VETERANS COALITION'}",{},{},{},{},{},{},{},{},{}
11339,DI2766,AFC RAPIDS SOCCER LEAGUE,"{'address': '545 8th Ave; New York, NY 10018', 'score': 0.71, 'name': 'WEST SOCCER LEAGUE'}","{'address': '10701 31st Ave; East Elmhurst, NY 11369', 'score': 0.64, 'name': 'UNITED FORCE SOCCER LEAGUE'}",{},{},{},{},{},{},{},{}
11340,DI5319,BROTHERS RIDIN AT TOP SPEED COMMUNITY DEVELOPMENT ASSOCIATION,"{'address': '2324 Amsterdam Ave; New York, NY 10033', 'score': 0.51, 'name': 'COMMUNITY ASSOCIATION'}","{'address': '11547 Sutphin Blvd; Jamaica, NY 11434', 'score': 0.5, 'name': 'BETTER COMMUNITY CIVIC ASSN'}","{'address': '714 Washington Ave; Brooklyn, NY 11238', 'score': 0.45, 'name': 'CROW HILL COMMUNITY ASSN'}","{'address': '14 W 23rd St; New York, NY 10010', 'score': 0.41, 'name': 'PAN BRORS ASSOCIATION'}",{},{},{},{},{},{}
11341,RR7961,EAST 62ND STREET ASSOCIATION,"{'address': '399 E 72nd St; New York, NY 10021', 'score': 0.75, 'name': '399 EAST 72ND STREET ASSN'}","{'address': '106 E 19th St; New York, NY 10003', 'score': 0.67, 'name': '106 EAST 19TH STREET ASSOC'}","{'address': '56 E 87th St; New York, NY 10128', 'score': 0.59, 'name': 'EAST 87 STREET OWNERS CORP'}","{'address': '529 E 12th St; New York, NY 10009', 'score': 0.55, 'name': '527529 EAST 12 ST TENANTS ASSN'}","{'address': '616 E 9th St; New York, NY 10009', 'score': 0.52, 'name': '614 620 EAST NINTH STREET TENANTS ASS'}","{'address': '165 E 33rd St; New York, NY 10016', 'score': 0.52, 'name': '150 EAST 35 STREET'}","{'address': '505 E 79th St; New York, NY 10075', 'score': 0.5, 'name': '79TH STREET EAST OWNERS CORP'}",{},{},{}
11342,DI4301,JHS 045 THOMAS C GIORDANO,{},{},{},{},{},{},{},{},{},{}
11343,A597,CHILDRENS EXPRESS FOUNDATION,"{'address': '19 W 21st St; New York, NY 10010', 'score': 0.76, 'name': 'CHILDRENS EXPRESS'}","{'address': '1019 Southern Blvd; Bronx, NY 10459', 'score': 0.48, 'name': 'JEANS STAR EXPRESS'}","{'address': '8231 164th St; Jamaica, NY 11432', 'score': 0.4, 'name': 'BABY EXPRESS'}",{},{},{},{},{},{},{}
11344,A969,EASTERN REGIONAL BASKETBALL ASSOCIATION,"{'address': '11117 95th Ave; South Richmond Hill, NY 11419', 'score': 0.63, 'name': 'EASTERN BASKETBALL UNION LEAGUE'}",{},{},{},{},{},{},{},{},{}
11345,11,GREATER NY HOSPITAL FOUNDATION,{},{},{},{},{},{},{},{},{},{}
11346,DI5007,NY APOLLO,"{'address': '20801 Northern Blvd; Bayside, NY 11361', 'score': 0.35, 'name': 'APOLLO NY CITY AMBULETTE '}",{},{},{},{},{},{},{},{},{}
11347,A3441,WOODLEAN COMMUNITY SENIOR SERVICES,"{'address': '4006 Astoria Blvd; Astoria, NY 11103', 'score': 0.5, 'name': 'AHS CARING COMMUNITIES'}","{'address': '216 E 99th St; New York, NY 10029', 'score': 0.32, 'name': 'CENTERLIGHT HEALTH CARE'}",{},{},{},{},{},{},{},{}
11348,DI5299,INTERCLUB ASSOCIATION,"{'address': '1 United Nations Plz; New York, NY 10017', 'score': 0.33, 'name': 'WORLD FEDERATION OF UN ASSN'}",{},{},{},{},{},{},{},{},{}
11349,RR7319,MOTHERS LOVE,"{'address': '1681 49th St; Brooklyn, NY 11204', 'score': 0.86, 'name': 'MORS LOVE'}",{},{},{},{},{},{},{},{},{}
11350,A626,CHURCH OF HOLY FAMILY,"{'address': '315 E 47th St; New York, NY 10017', 'score': 0.56, 'name': 'HOLY FAMILY CHURCH'}","{'address': '205 13th St; Brooklyn, NY 11215', 'score': 0.56, 'name': 'HOLY FAMILY CHURCH'}","{'address': '2158 Watson Ave; Bronx, NY 10472', 'score': 0.56, 'name': 'HOLY FAMILY CHURCH'}",{},{},{},{},{},{},{}
11351,DI2650,CHURCH OF EPIPHANY,"{'address': '2910 Ave M; Brooklyn, NY 11210', 'score': 0.97, 'name': 'CHURCH OF  EPIPHANY'}","{'address': '915 Broadway; New York, NY 10010', 'score': 0.48, 'name': 'EPIPHANY CHURCH'}","{'address': '96 S 9th St; Brooklyn, NY 11249', 'score': 0.43, 'name': 'EPIPHANY CHURCH CREDIT UNION'}","{'address': '22801 130th Ave; Springfield Gardens, NY 11413', 'score': 0.41, 'name': 'EPIPHANY LURAN CHURCH'}",{},{},{},{},{},{}
11352,DI1121,MILLBROOK HOUSES TENANT ASSOCIATION,"{'address': '162 Troy Ave; Brooklyn, NY 11213', 'score': 0.82, 'name': 'ALBANY HOUSE TENANT ASSOCIATION'}","{'address': '250 W 61st St; New York, NY 10023', 'score': 0.47, 'name': 'AMSTERDAM HOUSING TENANT'}",{},{},{},{},{},{},{},{}
11353,RR9200,HORTICULTURAL SOCIETY,{},{},{},{},{},{},{},{},{},{}
11354,RR3453,COMPREHENSIVE CARE MANAGEMENT,"{'address': '183 Chrystie St; New York, NY 10002', 'score': 1.0, 'name': 'COMPREHENSIVE CARE MANAGEMENT'}","{'address': '13665 37th Ave; Flushing, NY 11354', 'score': 1.0, 'name': 'COMPREHENSIVE CARE MANAGEMENT'}","{'address': '4525 Kissena Blvd; Flushing, NY 11355', 'score': 1.0, 'name': 'COMPREHENSIVE CARE MANAGEMENT'}","{'address': '127 E 107th St; New York, NY 10029', 'score': 0.94, 'name': 'CCM COMPREHENSIVE CARE MANAGEMENT'}","{'address': '101 E 102nd St; New York, NY 10029', 'score': 0.88, 'name': 'COMPREHENSIVE CARE MANAGEMENT CORPORA'}","{'address': '1401 White Plains Rd; Bronx, NY 10462', 'score': 0.88, 'name': 'COMPREHENSIVE CARE MANAGEMENT CORPORA'}","{'address': '2340 Beaumont Ave; Bronx, NY 10458', 'score': 0.88, 'name': 'COMPREHENSIVE CARE MANAGEMENT CORPORA'}",{},{},{}
11355,A2777,SENIOR CITIZENS COORDINATING COUNCIL OF RIVERBAY COMMUNITY,"{'address': '280 E 170th St; Bronx, NY 10456', 'score': 0.51, 'name': 'MIDBRONX SENIOR CITIZENS COUNCIL'}","{'address': '195 Linden St; Brooklyn, NY 11221', 'score': 0.38, 'name': 'RIDGEWOOD BUSHWICK SENIOR CITIZENS CO'}","{'address': '55 Goodwin Pl; Brooklyn, NY 11221', 'score': 0.38, 'name': 'RIDGEWOOD BUSHWICK SENIOR CITIZEN COU'}","{'address': '217 Wyckoff Ave; Brooklyn, NY 11237', 'score': 0.38, 'name': 'RIDGEWOOD BUSHWICK SENIOR CITIZEN COU'}",{},{},{},{},{},{}
11356,DI1945,TWEED THEATER WORKS,"{'address': 'Arrow Park; Long Island City, NY 11101', 'score': 0.63, 'name': 'CHINESE ATRE WORKS '}","{'address': '3718 Northern Blvd; Long Island City, NY 11101', 'score': 0.56, 'name': 'CHINESE ATRE WORKS ORPOR'}","{'address': '520 8th Ave Rm #303; New York, NY 10018', 'score': 0.38, 'name': ' WORKING ATER'}","{'address': '307 W 26th St; New York, NY 10001', 'score': 0.32, 'name': 'UPRIGHT CITIZENS BRIGADE ATRE CHELSEA'}","{'address': '730 Broadway; New York, NY 10003', 'score': 0.31, 'name': ' WORKING ATRE'}",{},{},{},{},{}
11357,DI2639,ST FINBARS,"{'address': '138 Bay 20th St; Brooklyn, NY 11214', 'score': 0.77, 'name': 'ST FINBAR PARISH'}","{'address': '138 Bay 20th St; Brooklyn, NY 11214', 'score': 0.56, 'name': 'SAINT FINBAR RC CHURCH'}","{'address': '448 College Ave; Bronx, NY 10451', 'score': 0.39, 'name': 'ST RITA SHRINE CHURCH'}","{'address': '1119 41st St; Brooklyn, NY 11218', 'score': 0.33, 'name': 'ST CARINE OF ALEXANDRIA RC CHURCH'}",{},{},{},{},{},{}
11358,A272,BLACK SPECTRUM THEATER,"{'address': '11907 Merrick Blvd; Jamaica, NY 11434', 'score': 0.8, 'name': 'BLACK SPECTRUM ATRE CO '}","{'address': '11419 Merrick Blvd; Jamaica, NY 11434', 'score': 0.8, 'name': 'BLACK SPECTRUM ATRE CO '}","{'address': '446 Henry St; Brooklyn, NY 11231', 'score': 0.62, 'name': 'BLACK CAT ATRE GROUP'}","{'address': '220 Church St; New York, NY 10013', 'score': 0.51, 'name': 'UJAMAA BLACK ATER'}","{'address': '303 W 42nd St; New York, NY 10036', 'score': 0.45, 'name': 'UJAMAA BLACK ATER TITUS WAL'}","{'address': '2031 5th Ave; New York, NY 10035', 'score': 0.43, 'name': 'NATIONAL BLACK ATRE '}","{'address': '213 W 137th St; New York, NY 10030', 'score': 0.42, 'name': 'NATIONAL BLACK ATER WRKSHP'}",{},{},{}
11359,DI3849,WORLD OF BASEBALL,{},{},{},{},{},{},{},{},{},{}
11360,DI4164,SPRING FOR CHELSEADANCE THEATR,{},{},{},{},{},{},{},{},{},{}
11361,A3500,YOUNG SURVIVAL COALITION,"{'address': '61 Broadway #STE 2235; New York, NY 10006', 'score': 1.0, 'name': 'YOUNG SURVIVAL COALITION'}","{'address': '80 Broad St; New York, NY 10004', 'score': 0.98, 'name': 'YOUNG SURVIVAL COALITION '}",{},{},{},{},{},{},{},{}
11362,DI4181,CUNY SATELLITE PROGRAM IN ROCKAWAY,{},{},{},{},{},{},{},{},{},{}
11363,DI498,106TH PRECINCT EXPLORERS,{},{},{},{},{},{},{},{},{},{}
11364,DI3558,VILLAGE CARE OF NY RED HOOK COMMUNITY SERVICE CENTER,"{'address': '88 Visitation Pl; Brooklyn, NY 11231', 'score': 0.66, 'name': 'RED HOOK COMMUNITY JUSTICE CTR'}",{},{},{},{},{},{},{},{},{}
11365,A2355,PARENT TEACHER ASSOCIATION OF PS 11,"{'address': '555 Page Ave; Staten Island, NY 10307', 'score': 0.96, 'name': 'PARENT TEACHER ASSOCIATION OF PS 6'}","{'address': '9801 159th Ave; Howard Beach, NY 11414', 'score': 0.85, 'name': 'PARENT TEACHERS ASSOC OF PS 146'}","{'address': '787 Lafayette Ave; Brooklyn, NY 11221', 'score': 0.78, 'name': 'PS 25 PARENT TEACHER ASSOCIATION'}","{'address': '8635 235th Ct; Queens Village, NY 11427', 'score': 0.44, 'name': 'P S 18 QUEENS PARENT TEACHER'}",{},{},{},{},{},{}
11366,DI809,MANHATTANVILLE RESIDENTTENANTS ASSOCIATION,"{'address': '1 United Nations Plz; New York, NY 10017', 'score': 0.38, 'name': 'WORLD FEDERATION OF UN ASSN'}",{},{},{},{},{},{},{},{},{}
11367,DI4087,INMOTION FORMERLY NETWORK FOR WOMENS SERVICES,"{'address': '201 E 42nd St; New York, NY 10017', 'score': 0.6, 'name': 'COMPUTER NETWORK SERVICES'}","{'address': '31 W 28th St #APT E; New York, NY 10001', 'score': 0.57, 'name': 'LANSAFE NETWORK SERVICES '}","{'address': '14 E 34th St; New York, NY 10016', 'score': 0.56, 'name': 'COMMUNITY NETWORK SERVICES'}","{'address': '1 State St; New York, NY 10004', 'score': 0.55, 'name': 'IPC NETWORK SERVICES'}","{'address': '65 Broadway Rm #904; New York, NY 10006', 'score': 0.54, 'name': 'INTERNAP NETWORK SERVICES CORPORATION'}","{'address': '2321 33rd St; Astoria, NY 11105', 'score': 0.48, 'name': 'X NETWORK SERVICES CINQUIX'}",{},{},{},{}
11368,DI3786,BREININGER PARK PLAY SCHOOL,"{'address': '1026 41st Ave; Long Island City, NY 11101', 'score': 0.67, 'name': 'QUEENSBRIDGE PLAY SCHOOL'}",{},{},{},{},{},{},{},{},{}
11369,DI4728,CUMBERLAND PACKING,"{'address': '2 Cumberland St; Brooklyn, NY 11205', 'score': 0.88, 'name': 'CUMBERLAND PACKING CORP'}","{'address': '29 Cumberland St; Brooklyn, NY 11205', 'score': 0.88, 'name': 'CUMBERLAND PACKING CORP'}",{},{},{},{},{},{},{},{}
11370,DI613,BRONX YMCA OF GREATER NY,{},{},{},{},{},{},{},{},{},{}
11371,RR8383,MYF LEGAL SERVICES,"{'address': '225 Broadway 1610; New York, NY 10007', 'score': 0.44, 'name': 'MASLIAH SOLOWAY LAW OFFICES'}",{},{},{},{},{},{},{},{},{}
11372,A2259,NY CHAPTER OF NATIONAL ASSOCIATION OF SOCIAL WORKERS,"{'address': '50 Broadway; New York, NY 10004', 'score': 0.84, 'name': 'NATIONAL ASSOCIATIONS OF SOCIAL WORKERS'}","{'address': '152 Madison Ave; New York, NY 10016', 'score': 0.55, 'name': 'N Y CHAPTER OF AMERICAN ASSN'}","{'address': '5 Beekman St; New York, NY 10038', 'score': 0.54, 'name': 'NATIONAL BLACK MBA ASSOCIATION NY CHA'}","{'address': '211 W 56th St; New York, NY 10019', 'score': 0.47, 'name': 'ASSOCIATION OF FUNDRAISING PR OFESSIO'}",{},{},{},{},{},{}
11373,RR7642,ASOCIACION BENEFICA CULTURAL FATHER BELLINI,{},{},{},{},{},{},{},{},{},{}
11374,DI5082,PAPENDINGMOCS CENTER TO PREVENT YOUTH VIOLENCE,"{'address': '9804 Astoria Blvd; East Elmhurst, NY 11369', 'score': 0.42, 'name': 'ELMCOR YOUTH CTR'}",{},{},{},{},{},{},{},{},{}
11375,RR7658,BAIS SARAH CONGREGATION MACHNE CHAIM,"{'address': '6101 16th Ave; Brooklyn, NY 11204', 'score': 0.86, 'name': 'BAIS SARA CONG MACHNE CHAIM'}",{},{},{},{},{},{},{},{},{}
11376,RR1163,LONG ISLAND JEWISH MEDICAL CENTER,"{'address': '1600 Central Ave; Far Rockaway, NY 11691', 'score': 0.95, 'name': 'LONG ISLAND JEWISH MEDICAL CTR'}",{},{},{},{},{},{},{},{},{}
11377,RR8680,SAVE OUR SHIPS NY,"{'address': '2022 College Point Blvd; College Point, NY 11356', 'score': 0.69, 'name': 'SAVE OUR STRAYS'}","{'address': '660 E 183rd St; Bronx, NY 10458', 'score': 0.43, 'name': 'FORDHAM SAVE OUR NEIGHBORHOOD CORP'}","{'address': '4701 Greenpoint Ave; Sunnyside, NY 11104', 'score': 0.36, 'name': 'OUR TWINS MAILBOX CORP'}",{},{},{},{},{},{},{}
11378,DI3104,CONTELLO MENS CLUB,"{'address': '268 E Broadway; New York, NY 10002', 'score': 0.6, 'name': 'COOP VILLAGE MENS SOCIAL CLUB'}",{},{},{},{},{},{},{},{},{}
11379,DI466,SELF HELP BENJAMIN ROSENTHAL SENIOR CENTER,"{'address': '10606 Queens Blvd; Forest Hills, NY 11375', 'score': 0.8, 'name': 'SELF HELP AUSTIN ST SENIOR CENTER'}","{'address': '261 E 21st St; Brooklyn, NY 11226', 'score': 0.61, 'name': 'HELPING HAND SENIOR CITIZEN CENTER'}","{'address': '20811 26th Ave #STE MGMT; Bayside, NY 11360', 'score': 0.5, 'name': 'SELF HELP COMMUNITY SVCES '}","{'address': '3368 21st St; Astoria, NY 11106', 'score': 0.47, 'name': 'SELFHELP COMMUNITY SVC'}","{'address': '121 Ave Of The Americas; New York, NY 10013', 'score': 0.31, 'name': 'PARODNECK FOUNDATIONSELFHELP'}",{},{},{},{},{}
11380,A1618,LA GRAN SCENA OPERA DI NY,"{'address': '1251 Tabor Ct; Brooklyn, NY 11219', 'score': 0.55, 'name': 'REGINA OPERA CO'}","{'address': '62 Bay 8th St; Brooklyn, NY 11228', 'score': 0.51, 'name': 'EMPIRE STATE OPERA CO '}","{'address': '686 6th Ave; Brooklyn, NY 11215', 'score': 0.47, 'name': 'BEGGERS OPERA CORP'}","{'address': '400 W 43rd St #19D; New York, NY 10036', 'score': 0.4, 'name': 'OPERA  AMERICAN'}","{'address': '2166 Broadway; New York, NY 10024', 'score': 0.37, 'name': 'OPERA OWNERS '}",{},{},{},{},{}
11381,A1565,JOAN MILLER CHAMBER ARTSDANCE,"{'address': '200 E 42nd St; New York, NY 10017', 'score': 0.55, 'name': 'NORWEIGN AMERICA CHAMBER OF COMMERCE'}","{'address': '1375 Broadway Floor; New York, NY 10018', 'score': 0.48, 'name': 'MANHATTAN CHAMBER OF COMMERCE'}",{},{},{},{},{},{},{},{}
11382,DI2262,120TH PRECINCT SPECIAL OPERATIONS OFFICE,{},{},{},{},{},{},{},{},{},{}
11383,DI2585,ROSEDALE SPORTS ASSOCIATION,"{'address': '33-70 Prince St; Flushing, NY 11354', 'score': 0.74, 'name': 'NEW YORKERS SPORTS ASSOCIATION'}","{'address': '866 United Nations Plz #582; New York, NY 10017', 'score': 0.53, 'name': 'AMERICAN CHINA SPORTS ASSN'}","{'address': '483 Broadway; New York, NY 10013', 'score': 0.44, 'name': 'UNITED STATE POKER FEDERATION UNITED '}",{},{},{},{},{},{},{}
11384,DI1119,STATEN ISLAND HIGH SCHOOL,"{'address': '309 St Pauls Ave; Staten Island, NY 10304', 'score': 0.83, 'name': 'STATEN ISLAND CHARTER SCHOOL'}","{'address': '500 Butler Blvd; Staten Island, NY 10309', 'score': 0.79, 'name': 'STATEN ISLAND MONTESSORI SCHOOL'}","{'address': '4240 Amboy Rd; Staten Island, NY 10308', 'score': 0.79, 'name': 'STATEN ISLAND MONTESSORI SCHOOL'}","{'address': '4 Giffords Ln; Staten Island, NY 10308', 'score': 0.75, 'name': 'STATEN ISLAND SCHOOL OF ROCK'}","{'address': '715 Ocean Ter; Staten Island, NY 10301', 'score': 0.73, 'name': 'STATEN ISLAND SCHOOL BOARD OFC'}","{'address': '485 Clawson St; Staten Island, NY 10306', 'score': 0.68, 'name': 'STATEN ISLAND TECHNICAL HIGH'}","{'address': '900 Richmond Rd; Staten Island, NY 10304', 'score': 0.54, 'name': 'CHRISTIAN HIGH SCHOOL OF STATEN ISLAND'}",{},{},{}
