,ein,ID.org,name,city,DOS ID,Current Entity Name,date,processed_name,match_rate,good_match
3173,,N180,ROMAN CATHOLIC CHURCH OF ST M EL IN BOROUGH OF QUEENS,,26825.0,ST. GEORGE'S ROMAN CATHOLIC CHURCH IN THE CITY OF BROOKLYN,03/04/1889,ST GEORGES ROMAN CATHOLIC CHURCH IN  CITY OF BROOKLYN,0.78,
3174,,N181,ROMAN CATHOLIC CHURCH OF PRECIOUS BLOOD,,23766.0,ROMAN CATHOLIC CHURCH OF THE ASSUMPTION,03/03/1886,ROMAN CATHOLIC CHURCH OF  ASSUMPTION,0.81,
3179,,N188,SAFE HARBOR HEALTHCARE SERVICES,,2311874.0,"HORIZON HEALTHCARE SERVICES, INC.",10/30/98,HORIZON HEALTHCARE SERVICES ,0.83,
3180,112526243.0,N189,SACRED PAT AND STAV ORTHODOX MONASTERY OF ST IRENE CHRISOV,ASTORIA,2550744.0,"ST. PETER'S AND ST. PAUL'S MALANKARA SYRIAN ORTHODOX CENTER, INC.",9/8/00,ST PETERS AND ST PAULS MALANKARA SYRIAN ORTHODOX CENTER ,0.6,
3181,,N190,ST BERNARD SCHOOL AFTERCARE PROGRAM,,4455590.0,SAINT MORRIS AFTER SCHOOL PROGRAM INC.,9/6/13,SAINT MORRIS AFTER SCHOOL PROGRAM ,0.76,
3182,,N193,ST JAMES EPSICOPAL CHURCH,,2771472.0,EVANGELICAL LAYMAN'S CHURCH,5/24/02,EVANGELICAL LAYMANS CHURCH,0.63,
3191,,N204,ST GREGORYS ROMAN CATHOLIC CHURCH AT BELLEROSE NY,,27972.0,"ROMAN CATHOLIC CHURCH OF ST. ANN, CITY OF BROOKLYN",03/10/1865,ROMAN CATHOLIC CHURCH OF ST ANN CITY OF BROOKLYN,0.72,
3194,,N208,STATEN ISLAND COUNCIL ON ALCOHOLISM AND SUBSTANCE ABUSE,,1646510.0,"THE COUNCIL ON THE ARTS AND HUMANITIES FOR STATEN ISLAND, INC.",6/24/92, COUNCIL ON  ARTS AND HUMANITIES FOR STATEN ISLAND ,0.74,
3195,135564127.0,N209,STATEN ISLAND OF ARTS AND SCIENCE,STATEN ISLAND,508111.0,"SINGLE PARENTS OF STATEN ISLAND, INC.",8/31/78,SINGLE PARENTS OF STATEN ISLAND ,0.81,
3196,113475993.0,N21,BORO PARK JEWISH COMMUNITY,,436119.0,BORO PARK COMMUNITY COUNCIL INC.,5/27/77,BORO PARK COMMUNITY COUNCIL ,0.84,
3198,112366823.0,N211,67TH PRECINCT COMMUNITY COUNCIL,BROOKLYN,2114912.0,"7TH PRECINCT COMMUNITY COUNCIL, INC.",2/20/97,7TH PRECT COMMUNITY COUNCIL ,0.93,
3200,133549073.0,N215,CHILDRENS LEARNING CENTER AT HUNTER COLLEGE,NEW YORK,2504631.0,"HOSTOS COMMUNITY COLLEGE CHILDREN'S CENTER, INC.",5/1/00,HOSTOS COMMUNITY COLLEGE CHILDRENS CENTER ,0.74,
3202,112931965.0,N217,FEDEREATION OF HELLENIC SOCIETIES OF GREATER NY,ASTORIA,282963.0,FEDERATION OF KARPATHIAN SOCIETIES AMERICAN INC.,10/1/69,FEDERATION OF KARPATHIAN SOCIETIES AMERICAN ,0.69,
3208,112346771.0,N222,SEA CLIFF CHAMBER PLAYERS STERLING AND STERLING,SEA CLIFF,257720.0,"JOAN MILLER AND THE CHAMBER ARTS/DANCE PLAYERS, INC.",3/30/73,JOAN MILLER AND  CHAMBER ARTSDANCE PLAYERS ,0.67,
3210,132792876.0,N224,WASHINGTON HEIGHTS,NEW YORK,3828705.0,ACHIEVING HEIGHTS INC.,7/1/09,ACHIEVING HEIGHTS ,0.74,
3213,133235967.0,N227,WILLIAMSBURGH MUSIC CENTER,BROOKLYN,77842.0,WILLIAMSBURGH JEWISH CENTER INC.,5/23/52,WILLIAMSBURGH JEWISH CENTER ,0.87,
3214,112719958.0,N228,WILLIAMSBURG SAFETY PATROLSHIMRA,BROOKLYN,215429.0,"WILLIAMSBURG LADIES IN ACTION, INC.",10/25/67,WILLIAMSBURG LADIES IN ACTION ,0.66,
3217,133554734.0,N230,WORKING PLAYGROUND,HASTINGS ON HUDSON,2153194.0,"THE WORKING GROUP, LTD.",6/13/97, WORKING GROUP LTD,0.74,
3222,141410842.0,N241,RESEARCH FOUNDATION FOR MENTAL HYGIENE,ALBANY,69918.0,"FUNK FOUNDATION FOR MEDICAL RESEARCH, INC.",3/6/47,FUNK FOUNDATION FOR MEDICAL RESEARCH ,0.81,
3223,141410842.0,N241.1,RESEARCH FOUNDATION FOR MH JERVIS CLINIC AT IBR,ALBANY,305817.0,"RESEARCH FOUNDATION FOR JEWISH IMMIGRATION, INC.",4/8/71,RESEARCH FOUNDATION FOR JEWISH IMMIGRATION ,0.76,
3226,237327307.0,N251,BRONX COMMUNITY COLLEGE,BRONX,3750653.0,COMMUNITY BY COMMUNITY INC.,12/8/08,COMMUNITY BY COMMUNITY ,0.86,
3228,112783861.0,N253,CUNY RESEARCH FOUNDATION,BROOKLYN,1231624.0,"CNS RESEARCH FOUNDATION, INC.",2/1/88,CNS RESEARCH FOUNDATION ,0.94,
3229,113623769.0,N254,RESEARCH FOUNDATION OF,,39966.0,"HAT RESEARCH FOUNDATION, INC.",8/26/38,HAT RESEARCH FOUNDATION ,0.93,
3230,131988190.0,N255,RESEARCH FOUNDATION OF CUNY,NEW YORK,88842.0,"BABY RESEARCH FOUNDATION, INC.",2/26/54,BABY RESEARCH FOUNDATION ,0.88,
3231,111904329.0,N256,RESEARCH FOUNDATION OF CUNY BROOKLYN COLLEGE,BROOKLYN,276754.0,"THE SURGICAL RESEARCH FOUNDATION OF BROOKLYN, INC.",5/14/69, SURGICAL RESEARCH FOUNDATION OF BROOKLYN ,0.87,
3232,132933777.0,N257,CUNY RESEARCH FOUNDATION COLLEGE OF STATEN ISLAND,STATEN ISLAND,3608291.0,"SAMANA COLLEGE AND RESEARCH CENTER FOUNDATION, INC.",12/21/07,SAMANA COLLEGE AND RESEARCH CENTER FOUNDATION ,0.77,
3233,133219419.0,N258,CUNYGRADUATE CENTERCENTER FOR LESBIAN AND GAY STUDIES,NEW YORK,438669.0,"CENTER FOR COMPUTER MUSIC AND STUDIES IN THE COMPUTER ARTS, INC.",6/20/77,CENTER FOR COMPUTER MUSIC AND STUDIES IN  COMPUTER ARTS ,0.65,
3234,133150922.0,N260,LEHMAN COLLEGE OF CITY UNIVERSITY OF NY,BRONX,28199.0,UNIVERSITY GLEE CLUB OF NEW YORK CITY,07/02/1894,UNIVERSITY GLEE CLUB OF NEW YORK CITY,0.77,
3236,133598671.0,N262,CUNY RESEARCH FOUNDATION HUNTER COLLEGE,NEW YORK,439672.0,"SEOUL COLLEGE MEDICAL RESEARCH FOUNDATION, INC.",6/28/77,SEOUL COLLEGE MEDICAL RESEARCH FOUNDATION ,0.82,
3237,133598671.0,N262.1,RESEARCH FOUND OF CUNY FOR CUNY CENTRAL,NEW YORK,136406.0,"AMERICAN FOUNDATION FOR CANCER RESEARCH, INC.",3/22/61,AMERICAN FOUNDATION FOR CANCER RESEARCH ,0.71,
3238,132553815.0,N263,RESEARCH FOUNDATION OF CIT Y OF NY ON BEHALF OF LEH,NEW YORK,2778863.0,BROOKLYN RESEARCH FOUNDATION ON MINORITY HEALTH INC.,6/14/02,BROOKLYN RESEARCH FOUNDATION ON MINORITY HEALTH ,0.72,
3239,131988190.0,N264,RESEARCH FOUNDATION OF CUNY MEDGAR EVERS COLLEGE,NEW YORK,618961.0,"THE MEDGAR EVERS COLLEGE EDUCATIONAL FOUNDATION, INC.",4/4/80, MEDGAR EVERS COLLEGE EDUCATIONAL FOUNDATION ,0.84,
3240,113117003.0,N265,CUNY RESEARCH FOUNDATION QUEENS COLLEGE,FLUSHING,439672.0,"SEOUL COLLEGE MEDICAL RESEARCH FOUNDATION, INC.",6/28/77,SEOUL COLLEGE MEDICAL RESEARCH FOUNDATION ,0.82,
3242,112982841.0,N267,YORK COLLEGE PERFORMING ARTS CENTER,JAMAICA,355556.0,"CLARK CENTER FOR THE PERFORMING ARTS, INC.",11/7/74,CLARK CENTER FOR  PERFORMING ARTS ,0.84,
3243,112620778.0,N268,RESEARCH FOUNDATION OF CUNY KINGSBOROUGH COMMUNITY COLLEGE,BROOKLYN,514290.0,"THE BOROUGH OF MANHATTAN COMMUNITY COLLEGE ALUMNI ASSOCIATION, INC.",10/4/78, BOROUGH OF MANHATTAN COMMUNITY COLLEGE ALUMNI ASSOCIATION ,0.71,
3244,146013200.0,N269,SUNY HEALTH SCIENCE CENTER BKL,,1888826.0,"BRONX BIOMEDICAL SCIENCE CENTER, INC.",1/26/95,BRONX BIOMEDICAL SCIENCE CENTER ,0.69,
3246,132545508.0,N271,UNIFORMED FIREFIGHTERS ASSOCIATION,NEW YORK,381515.0,"FORMER FIREFIGHTERS ASSOCIATION,INC.",10/14/75,FORMER FIREFIGHTERS ASSOCIATION,0.92,
3249,133546711.0,N274,TRAFFIC SAFETY FOR NY,LONG ISLAND CITY,950887.0,"PARENTS FOR TOY SAFETY, INC.",11/30/84,PARENTS FOR TOY SAFETY ,0.65,
3253,,N3,74TH STREET BLOCK ASSOCIATION,,364459.0,"67TH STREET BLOCK ASSOCIATION, INC.",3/10/75,67TH STREET BLOCK ASSOCIATION ,0.97,
3255,134141751.0,N302,AGUILA FOUNDATION,,108695.0,THE B & B FOUNDATION,5/24/56, B  B FOUNDATION,0.91,
3258,133987841.0,N305,AMBER HDFC,NEW YORK,4738282.0,"CHIC AMIE, INC.",4/7/15,CHIC AMIE ,0.63,
3261,133377349.0,N308,ASSOCIATION OF RIVERDALE COOPS,,43289.0,"ASSOCIATION OF PRIVATE CAMPS, INC.",12/30/42,ASSOCIATION OF PRIVATE CAMPS ,0.83,
3262,112535636.0,N309,ATERET TORAH CENTER,BROOKLYN,2226358.0,VICTORY CARE CENTER INC.,2/6/98,VICTORY CARE CENTER ,0.74,
3265,112428431.0,N311,BEDFORD STUYVESANT FAMILY,BROOKLYN,347358.0,"BEDFORD STUYVESANT PARTY, INC.",7/5/74,BEDFORD STUYVESANT PARTY ,0.86,
3268,261586424.0,N315,BETHEL BAPTIST CHURCH,,2152717.0,BERKLAND BAPTIST CHURCH,6/12/97,BERKLAND BAPTIST CHURCH,0.82,
3272,113246448.0,N319,BNOS MALKE BELZ,,3443870.0,"BNOS ESTHER MALKA, INC.",11/30/06,BNOS ESR MALKA ,0.76,
3273,113568028.0,N320,BRIDGES FOR CHILDREN CENTER,,2363278.0,THE NEW YORK CENTER FOR CHILDREN,4/1/99, NEW YORK CENTER FOR CHILDREN,0.83,
3274,,N321,BRONX HELP DAY CARE,,732075.0,"THE BRONX DANCE THEATRE, INC.",11/5/81, BRONX DANCE ATRE ,0.74,
3275,,N322,BRONX MIRACLE GOSPEL,,3786525.0,MIRACLE ACTION GROUP,3/16/09,MIRACLE ACTION GROUP,0.7,
3276,113305406.0,N323,BROOKLYN DEFENDER,BROOKLYN,2112686.0,THE BRONX DEFENDERS,2/12/97, BRONX DEFENDERS,0.81,
3277,112442251.0,N324,BUSHWICK ECONOMIC,BROOKLYN,42284.0,BUSHWICK COUNCIL INC.,8/14/41,BUSHWICK COUNCIL ,0.79,
3280,364653221.0,N327,CENTRAL HARLEM,,315234.0,"HARLEM CHORALE, INC.",9/28/71,HARLEM CHORALE ,0.79,
3283,112524537.0,N330,YESHIVA MACHZIKEI HADAS,BROOKLYN,1157931.0,"KEHAL MACHZIKEI HADAS, INC.",12/2/87,KEHAL MACHZIKEI HADAS ,0.86,
3284,111672827.0,N331,YESHIVA OF CENTRAL QUEENS,FLUSHING,517035.0,"THE MOTHERS' CENTER OF QUEENS, INC.",10/20/78, MORS CENTER OF QUEENS ,0.74,
3286,,N334,CHURCH OF OUR SAVIOR,,26802.0,CHURCH OF SAINT JOHN,02/01/1887,CHURCH OF SAINT JOHN,0.75,
3289,,N338,COMMITTEE FOR,,2360823.0,HOPE FOR THE CITY,3/26/99,HOPE FOR  CITY,0.62,
3290,,N34,CHURCH OF ST CHRISTOPHER GRANT CITY NY,,1539767.0,"THE UNITED TRIUMPHANT CHURCH OF CHRIST, INC.",4/12/91, UNITED TRIUMPHANT CHURCH OF CHRIST ,0.69,
3292,136223602.0,N341,CONCERNED PARENTS FAMILY,BRONX,825993.0,"PARENTS CONCERNED GROUP, INC.",3/4/83,PARENTS CONCERNED GROUP ,0.85,
3294,113475407.0,N343,CONSUMER INFORMATION AND DISPUTE,,692210.0,"THE HISPANIC INFORMATION CENTER, INC.",4/10/81, HISPANIC INFORMATION CENTER ,0.68,
3295,112028472.0,N344,CORNERSTONE BAPTIST CHURCH,BROOKLYN,76001.0,NEW FIRST BAPTIST CHURCH,3/7/51,NEW FIRST BAPTIST CHURCH,0.8,
3300,,N349,EAST NY INTERAGENCY,,293456.0,"INTERACTION ARTISTS, INC.",7/23/70,INTERACTION ARTISTS ,0.63,
3301,,N35,CHURCH OF ST SEBASTIAN,,23810.0,THE CHURCH OF ST. AUGUSTINE,08/25/1879, CHURCH OF ST AUGUSTINE,0.82,
3302,133514684.0,N351,EFFECTIVE ALTERNATIVE,BRONX,834914.0,"ALTERNATIVE CHANCE, INC.",11/22/83,ALTERNATIVE CHANCE ,0.76,
3303,131623993.0,N352,EISMAN FOUNDATION FOR,NEW YORK,1333895.0,THE HEISMAN FOUNDATION,3/13/89, HEISMAN FOUNDATION,0.87,
3307,112271875.0,N356,FENNELL DAY CARE CENTER,BROOKLYN,2864006.0,"ECDO DAY CARE CENTER, INC.",1/30/03,ECDO DAY CARE CENTER ,0.86,
3313,134046652.0,N365,GILDAS CLUB OF NY,,226328.0,THE TIGER CLUB OF N.Y. INC.,7/29/68, TIGER CLUB OF NY ,0.77,
3314,112257694.0,N366,GRACE PRESCHOOL DAY CARE,BROOKLYN,2498902.0,THE CLARKE SCHOOL FOR THE DEAF,4/14/00, CLARKE SCHOOL FOR  DEAF,0.7,
3316,133019997.0,N368,H A V A,BROOKLYN,3465151.0,"SAY AH!, INC.",1/19/07,SAY AH ,0.55,
3317,133152121.0,N369,HEAD START SPONSORING,NEW YORK,939782.0,"SOUTH BRONX HEAD START, INC.",8/28/84,SOUTH BRONX HEAD START ,0.7,
3319,116044888.0,N370,HEBREW ACADEMY OF WEST,RICHMOND HILL,205081.0,"THE ACADEMY OF ST. THEODORA, INC.",12/23/66, ACADEMY OF ST ODORA ,0.73,
3320,112035670.0,N371,HEBREW INSTITUTE FOR DEAF,BROOKLYN,109710.0,HEBREW TECHNICAL INSTITUTE,01/11/1884,HEBREW TECHNICAL INSTITUTE,0.78,
3324,133006114.0,N375,HOME SERVICES SYSTEMS,ASTORIA,2559591.0,"UNITED HOME SERVICES, INC.",10/3/00,UNITED HOME SERVICES ,0.79,
3327,133688519.0,N382,INMOTION,NEW YORK,325596.0,"DINOCTO, INC.",3/15/72,DINOCTO ,0.67,
3328,113407360.0,N383,IRGUN SHIURAI TORAH,BROOKLYN,89569.0,"YESHIVATH OR TORAH, INC.",7/26/54,YESHIVATH OR TORAH ,0.65,
3333,,N390,JOINT APPRENTICEJOURNEYM,,4670116.0,"COUNTRY POINTE CENTER, INC.",11/21/14,COUNTRY POINTE CENTER ,0.58,
3334,114088055.0,N391,LABOR AND INDUSTRY FOR,HEWLETT,1383862.0,FARBAND LABOR ZIONIST INC.,9/12/89,FARBAND LABOR ZIONIST ,0.65,
3335,112530319.0,N392,LADIES COMMITTEE FOR PUERTO,,101815.0,"COMMITTEE FOR A QUIET CITY,INC.",2/24/56,COMMITTEE FOR A QUIET CITY,0.75,
3337,133910567.0,N396,LEGAL INFORMATION FOR,NEW YORK,3503655.0,"PRIMARY INFORMATION, INC.",4/16/07,PRIMARY INFORMATION ,0.73,
3338,112727514.0,N397,LORMET HDFC,BROOKLYN,4699645.0,"FLEET CDC, INC.",1/23/15,FLEET CDC ,0.6,
3339,111666839.0,N398,MAGEN DAVID YESHIVAH,BROOKLYN,3506324.0,"THE MAGEN DAVID FUND, INC.",4/20/07, MAGEN DAVID FUND ,0.81,
3342,112981112.0,N400,MESORAH HERITAGE FOUNDATION,BROOKLYN,3547603.0,"TORAH HERITAGE FOUNDATION, INC.",7/25/07,TORAH HERITAGE FOUNDATION ,0.92,
3349,141719016.0,N409,NEW SETTLEMENT APARTMENTS,NEW YORK,71017.0,"YESHIVA FARM SETTLEMENT, INC.",12/22/47,YESHIVA FARM SETTLEMENT ,0.67,
3350,133538961.0,N410,NEW VISIONS FOR,NEW YORK,4762696.0,NEW VISION ONE INC.,5/21/15,NEW VISION ONE ,0.83,
3351,161154858.0,N412,NY STATE ADULT DAY,,3115929.0,START FRESH NY LTD.,10/20/04,START FRESH NY LTD,0.61,
3353,131656679.0,N414,NORTHSIDE CENTER FOR,NEW YORK,1084546.0,"THE CENTER FOR THE CITY, INC.",5/21/86, CENTER FOR  CITY ,0.8,
3354,133906301.0,N415,NUMBER ONE SINGLE ROOM,NEW YORK,74080.0,"THE NUMBER ONE SOCIAL CLUB, INC.",11/25/49, NUMBER ONE SOCIAL CLUB ,0.68,
3357,113120961.0,N42,COMMUNITIES ACTING TO HEIGHTEN AWARENESS AND LEARNING,WOODMERE,734987.0,"SOUTH-EAST QUEENS, COMMUNITY LEARNING AND RECREATION CENTER, INC.",11/18/81,SOUAST QUEENS COMMUNITY LEARNING AND RECREATION CENTER ,0.64,
3359,112555060.0,N421,PROGRESS OF PEOPLES,BROOKLYN,73712.0,SONS OF THE PROGRESS INC.,9/15/49,SONS OF  PROGRESS ,0.81,
3360,113282805.0,N422,PROSPECT HOME CARE,FAR ROCKAWAY,2581191.0,SWEET P HOME CARE INC.,12/6/00,SWEET P HOME CARE ,0.8,
3362,112475654.0,N424,QUEEN COUNTY EDUCATORS,QUEENS VILLAGE,176695.0,"QUEENS COUNTY COIN CLUB, INC.",5/22/64,QUEENS COUNTY COIN CLUB ,0.71,
3363,132720896.0,N425,QUO VADIS MONTESSORI,NEW YORK,2532643.0,"QUO VADIS FOUNDATION, INC.",7/18/00,QUO VADIS FOUNDATION ,0.7,
3368,113064561.0,N43,COMMUNITY CENTER OF ROCKAWAY PENINSULA,FAR ROCKAWAY,4389373.0,ROCKAWAY PENINSULA CHAMBER OF COMMERCE INC.,4/16/13,ROCKAWAY PENINSULA CHAMBER OF COMMERCE ,0.79,
3369,371587428.0,N430,RODEF CHESED VOLUNTEER,,2680278.0,CHESED VOLUNTEERS OF NY INC.,9/13/01,CHESED VOLUNTEERS OF NY ,0.84,
3372,132665561.0,N433,SALEM COMMUNITY SERVICES,NEW YORK,1713870.0,L & L COMMUNITY SERVICES INC.,3/26/93,L  L COMMUNITY SERVICES ,0.95,
3374,,N438,SHAAR HA TORAH HIGH SCHOOL,,4112169.0,"SCHOOL CHARGING PROGRAM, INC.",6/27/11,SCHOOL CHARGING PROGRAM ,0.65,
3376,,N44,COMPREHENSIVE COMMUNITY REVITALIZATION PROGRAM,,994599.0,STERLING COMMUNITY REVITALIZATION CORPORATION,5/6/85,STERLING COMMUNITY REVITALIZATION CORPORATION,0.75,
3377,133038711.0,N442,SINGERS FORUM,NEW YORK,790136.0,"THE SWISS FORUM, INC.",8/30/82, SWISS FORUM ,0.75,
3378,112893310.0,N444,SOUTH OZONE PARK,S OZONE PARK,3480833.0,NEW PARK STARS INC.,2/23/07,NEW PARK STARS ,0.67,
3379,,N446,ST JOHNS EVANGELICAL,,70825.0,"EVANGELICAL SAMARITAN, INC.",11/24/47,EVANGELICAL SAMARITAN ,0.71,
3380,116001534.0,N447,ST JOHNS FORT HAMILTON,BROOKLYN,1520696.0,"UNITED HANDS FOR HAITI, INC.",4/2/91,UNITED HANDS FOR HAITI ,0.64,
3381,133632175.0,N448,ST JOHNS COMMUNITY HDFC,NEW YORK,3750653.0,COMMUNITY BY COMMUNITY INC.,12/8/08,COMMUNITY BY COMMUNITY ,0.86,
3382,132986994.0,N449,STATEN ISLAND INTERAGENCY,STATEN ISLAND,339574.0,STATEN ISLAND TRADESMEN INC.,3/25/74,STATEN ISLAND TRADESMEN ,0.79,
3384,112224258.0,N450,TABERNACLE CHURCH OF GOD,BROOKLYN,1440085.0,AGAPE TABERNACLE CHURCH INC.,4/18/90,AGAPE TABERNACLE CHURCH ,0.85,
3385,137029291.0,N453,ENTERPRISE FOUNDATION,NEW YORK,4197224.0,THE ENTERLINE FOUNDATION,2/2/12, ENTERLINE FOUNDATION,0.88,
3386,131624087.0,N454,MCIF CENTER INCTHE MAUR,NEW YORK,319524.0,"CITY CENTER CINEMATHEQUE, INC.",12/13/71,CITY CENTER CINEMAQUE ,0.73,
3390,133627527.0,N458,TIMES SQUARE DMA,NEW YORK,414469.0,"TWO TIMES SQUARE, INC.",11/8/76,TWO TIMES SQUARE ,0.86,
3391,133705243.0,N459,TIMES SQUARE JOB TRAINING,NEW YORK,886357.0,"THE ALLEN JOB TRAINING CENTER, INC.",1/9/84, ALLEN JOB TRAINING CENTER ,0.72,
3398,112198019.0,N466,UNITED INERTFAITH ACTION,BROOKLYN,560693.0,THE UNITED IRISH FOUNDATION,5/31/79, UNITED IRISH FOUNDATION,0.72,
3402,135604699.0,N471,WAGNER COLLEGE,STATEN ISLAND,4423808.0,"COLLEGE EDGE, INC.",6/27/13,COLLEGE EDGE ,0.77,
3404,112969668.0,N473,WASHINGTON AVE MERCHANTS,BROOKLYN,149371.0,"MADISON AVENUE MERCHANTS, INC.",7/19/62,MADISON AVENUE MERCHANTS ,0.75,
3405,133442001.0,N474,WEST END INTERGENERATIONAL,NEW YORK,200321.0,"INTERNATIONAL WRITERS' FUND, INC.",7/11/66,INTERNATIONAL WRITERS FUND ,0.77,
3407,113416416.0,N478,ASU OF NY,,1138129.0,"OF DANCE, INC.",1/21/87,OF DANCE ,0.59,
3408,112877303.0,N48,DEERFIELD CIVIC ASSOCIATION,FAR ROCKAWAY,1267501.0,"DEERFIELD AREA ASSOCIATION, INC.",6/7/88,DEERFIELD AREA ASSOCIATION ,0.89,
3409,,N49,DELTA SIGMA THETA SORORITY YOUTH LEADERSHIP,,1883451.0,"ETA CHAPTER OF TAU GAMMA DELTA SORORITY, INC.",1/10/95,ETA CHAPTER OF TAU GAMMA DELTA SORORITY ,0.63,
3412,113293150.0,N53,FIRST CHURCH OF GOD,JAMAICA,72412.0,"THE HOLY CHURCH OF GOD, INC.",10/28/48, HOLY CHURCH OF GOD ,0.84,
3413,,N54,FIRST PRESBYTERIAN CHURCH OF FAR ROCKAWAY,,2305646.0,"THE FIRST PRESBYTERIAN CHURCH OF QUEENS, INC.",10/9/98, FIRST PRESBYTERIAN CHURCH OF QUEENS ,0.89,
3418,133736055.0,N563,INFOSHARE COMMUNITY,NEW YORK,1768460.0,"THE HARLEM COMMUNITY, INC.",11/1/93, HARLEM COMMUNITY ,0.8,
3419,112304400.0,N567,ST JOHNS DAY CARE CENTER,BROOKLYN,439889.0,"PRACA DAY CARE CENTER, INC.",6/30/77,PRACA DAY CARE CENTER ,0.83,
3422,131864170.0,N59,GOLDWATER MEMORIAL HOSPITAL,NEW YORK,28719.0,VICTORY MEMORIAL HOSPITAL,8/20/04,VICTORY MEMORIAL HOSPITAL,0.81,
3423,,N6,ALLEN AME TRANSPORTATION,,3526957.0,"PENTATEUCH TRANSPORTATION, INC.",6/6/07,PENTATEUCH TRANSPORTATION ,0.78,
3424,,N60,GREAT NECK COMMUNITY ORGANIZATION FOR PARENTS AND YOUTH INCCOPAY,,2165091.0,"ACTION FOR COMMUNITY TRAINING AND SERVICES EMPOWERMENT ORGANIZATION, INC.",7/24/97,ACTION FOR COMMUNITY TRAINING AND SERVICES EMPOWERMENT ORGANIZATION ,0.69,
3425,112990504.0,N62,GREATER ASTORIA HISTORICAL SOCIETY,LONG ISLAND CITY,40984.0,AMERICAN IRISH HISTORICAL SOCIETY INC.,1/19/40,AMERICAN IRISH HISTORICAL SOCIETY ,0.75,
3427,132624287.0,N66,HARLEM COMMUNITY DEVELOPMENT,,2062166.0,"ARTEMIS COMMUNITY DEVELOPMENT, INC.",9/3/96,ARTEMIS COMMUNITY DEVELOPMENT ,0.91,
3428,,N7,ALLEN HEALTH CARE SERVICES,,4796526.0,"ODYSSEY HEALTH SERVICES, INC.",7/29/15,ODYSSEY HEALTH SERVICES ,0.79,
3430,131849594.0,N72,JACOBI MEDICAL CENTER,BRONX,100104.0,"IRAN MEDICAL CENTER, INC.",3/18/55,IRAN MEDICAL CENTER ,0.85,
3431,113379797.0,N73,HHC METROPOLITAN HOSPITAL,,137278.0,"METROPOLITAN SALES CLUB, INC.",4/21/61,METROPOLITAN SALES CLUB ,0.75,
3434,113407904.0,N79,IAVF WESTHER DISAS RESPONSE TEAM,ROCKAWAY PARK,1762516.0,"DISASTER ASSISTANCE RESPONSE TEAM, INC.",10/7/93,DISASTER ASSISTANCE RESPONSE TEAM ,0.74,
3437,135608400.0,N81,INSURANCE SOCIETY OF NY,NEW YORK,2375148.0,"SOCIETY OF MANY FACES, INC.",5/6/99,SOCIETY OF MANY FACES ,0.77,
3439,,N86,ITALIAN TRADE COMMISSION,,1732237.0,"THE LIVING WELL COMMISSION, INC.",6/4/93, LIVING WELL COMMISSION ,0.7,
3440,112283395.0,N87,JACKSON HEIGHTS CHILD DAY CARE,ELMHURST,1349310.0,"JACKSON HEIGHTS SOCIAL CLUB, INC.",5/2/89,JACKSON HEIGHTS SOCIAL CLUB ,0.74,
3443,,N90,KASTORIAN SOCIETY,,29610.0,SALESIAN SOCIETY,2/25/07,SALESIAN SOCIETY,0.79,
3444,202755665.0,N91,KEHILA KEDUSHA OF JANINA,,363341.0,"BETH RACHEL OF ARGENTINA, INC.",2/25/75,BETH RACHEL OF ARGENTINA ,0.58,
3447,113542486.0,N95,KOREAN WAR VETERANS MEMORIAL ASSOCIATION,,36205.0,"AMERICAN WAR VETERANS MEMORIAL ASSOCIATION, INC.",7/31/31,AMERICAN WAR VETERANS MEMORIAL ASSOCIATION ,0.9,
3449,113535388.0,N97,LREFVAH MEDICAL AND REHAB CENTER,,24904.0,OUR LADY OF MERCY MEDICAL CENTER,11/22/1888,OUR LADY OF MERCY MEDICAL CENTER,0.69,
3452,111976472.0,NN1,QUEENS REFORMED CHURCH,QUEENS VILLAGE,2195677.0,QUEENS MISSION CHURCH,11/3/97,QUEENS MISSION CHURCH,0.76,
3453,112465026.0,NN2,ST PAULS CHURCH,WOODSIDE,70927.0,"ST. PAUL'S CLUB, INC.",1/6/48,ST PAULS CLUB ,0.79,
3454,136151549.0,NN3,THESSALONIA BAPTIST CHURCH,,1730653.0,PENTECOSTAL BAPTIST CHURCH,5/28/93,PENTECOSTAL BAPTIST CHURCH,0.77,
3455,,NN4,1115 NEW MONTROSE HDFC,,1672593.0,"THE NEW ROSE THEATRE COMPANY, INC.",10/14/92, NEW ROSE ATRE COMPANY ,0.56,
3456,,NN5,1590 EAST 172ND STREET HDFC,,150874.0,"102ND. STREET ATHLETIC CLUB, INC.",9/26/62,102ND STREET ATHLETIC CLUB ,0.64,
3457,133225473.0,NN6,384 GRAND STREET HDFC,,729435.0,GRAND STREET CENTER INC.,12/22/81,GRAND STREET CENTER ,0.77,
3458,,NN7,50TH ST HOUSING DEVELOPMENT,,631309.0,U.T.T. HOUSING DEVELOPMENT CORP.,6/4/80,UTT HOUSING DEVELOPMENT CORP,0.83,
3464,,RR2202,YWCA NY,,4823566.0,"NYWCBA, INC.",9/22/15,NYWCBA ,0.77,
3470,311733658.0,RR2213,A FAMILY PLACE,,1674115.0,"WE ARE FAMILY, INC.",10/20/92,WE ARE FAMILY ,0.74,
